"method","eta_setting","rep","param","truth","mean","sd","q025","q975","bias","abs_bias","covered"
"Naive Method (ADVI)",0.4,37,"beta6",0,-1.026888599474,0.652887247299937,-2.348607,0.24238525,-1.026888599474,1.026888599474,TRUE
"Naive Method (ADVI)",0.4,37,"beta7",0,0.028317619746,0.392246696786572,-0.6943234,0.82457415,0.028317619746,0.028317619746,TRUE
"Naive Method (ADVI)",0.4,37,"beta8",0,0.017694889425,0.412820359217191,-0.8109841,0.8133685,0.017694889425,0.017694889425,TRUE
"Naive Method (ADVI)",0.4,37,"beta9",0,0.49060470857,0.620312575566793,-0.6760972,1.6720485,0.49060470857,0.49060470857,TRUE
"Naive Method (ADVI)",0.4,37,"beta10",0,-0.0906103125867,0.417769334120559,-0.952455675,0.712045975,-0.0906103125867,0.0906103125867,TRUE
"Naive Method (ADVI)",0.4,37,"beta11",0,-0.656189249219,0.593938322500585,-1.797958,0.473135125,-0.656189249219,0.656189249219,TRUE
"Naive Method (ADVI)",0.4,37,"beta12",0,0.1992096130639,0.4929986896072,-0.794672425,1.1305465,0.1992096130639,0.1992096130639,TRUE
"Naive Method (ADVI)",0.4,37,"beta13",0,-0.065015154528,0.432568760204653,-0.9148837,0.8001901,-0.065015154528,0.065015154528,TRUE
"Naive Method (ADVI)",0.4,37,"beta14",0,1.105526335562,0.715026591622084,-0.288085225,2.50302,1.105526335562,1.105526335562,TRUE
"Naive Method (ADVI)",0.4,37,"beta15",0,0.83994403789,0.675607560308004,-0.45298335,2.1914725,0.83994403789,0.83994403789,TRUE
"Naive Method (ADVI)",0.4,37,"beta16",0,0.38759907706,0.443526393028111,-0.4867984,1.25962475,0.38759907706,0.38759907706,TRUE
"Naive Method (ADVI)",0.4,37,"beta17",0,1.020177345471,0.601183416932138,-0.1810591,2.15388625,1.020177345471,1.020177345471,TRUE
"Naive Method (ADVI)",0.4,37,"beta18",0,0.0595806003729,0.400149782125812,-0.6977494,0.842513075,0.0595806003729,0.0595806003729,TRUE
"Naive Method (ADVI)",0.4,37,"beta19",0,0.83297677817,0.607851539666055,-0.291206225,2.05266025,0.83297677817,0.83297677817,TRUE
"Naive Method (ADVI)",0.4,37,"beta20",0,0.74047413414,0.53049399466392,-0.305161375,1.807864,0.74047413414,0.74047413414,TRUE
"Proposed Method (ADVI)",0.4,37,"beta1",1,0.917982113,0.168875374351694,0.607137525,1.2725975,-0.082017887,0.082017887,TRUE
"Proposed Method (ADVI)",0.4,37,"beta2",2,2.22401272,0.242294890387126,1.74410925,2.70981025,0.22401272,0.22401272,TRUE
"Proposed Method (ADVI)",0.4,37,"beta3",3,3.43169384,0.330276185270466,2.79292225,4.0939005,0.43169384,0.43169384,TRUE
"Proposed Method (ADVI)",0.4,37,"beta4",-4,-4.74014924,0.441452105149317,-5.612811,-3.8616605,-0.74014924,0.74014924,TRUE
"Proposed Method (ADVI)",0.4,37,"beta5",-5,-5.60688403,0.494266665086444,-6.5422095,-4.631323,-0.60688403,0.60688403,TRUE
"Proposed Method (ADVI)",0.4,37,"beta6",0,-0.082232856415,0.159425207816608,-0.4010131,0.213747525,-0.082232856415,0.082232856415,TRUE
"Proposed Method (ADVI)",0.4,37,"beta7",0,0.02619248008,0.186832776135961,-0.349050975,0.384489125,0.02619248008,0.02619248008,TRUE
"Proposed Method (ADVI)",0.4,37,"beta8",0,-0.0011716276124,0.168055516976261,-0.3242178,0.341792425,-0.0011716276124,0.0011716276124,TRUE
"Proposed Method (ADVI)",0.4,37,"beta9",0,-0.1404232175969,0.180375414237142,-0.505654075,0.216216625,-0.1404232175969,0.1404232175969,TRUE
"Proposed Method (ADVI)",0.4,37,"beta10",0,0.30417319672,0.167209797308632,-0.025095325,0.642482225,0.30417319672,0.30417319672,TRUE
"Proposed Method (ADVI)",0.4,37,"beta11",0,-0.22702923195,0.172010307043769,-0.56664895,0.10622305,-0.22702923195,0.22702923195,TRUE
"Proposed Method (ADVI)",0.4,37,"beta12",0,0.090954745596,0.19384819197971,-0.30854695,0.474969925,0.090954745596,0.090954745596,TRUE
"Proposed Method (ADVI)",0.4,37,"beta13",0,0.17272789373,0.180439554703171,-0.174891625,0.532198275,0.17272789373,0.17272789373,TRUE
"Proposed Method (ADVI)",0.4,37,"beta14",0,-0.33203597545,0.17494200827541,-0.6814378,0.00985442399999994,-0.33203597545,0.33203597545,TRUE
"Proposed Method (ADVI)",0.4,37,"beta15",0,-0.25031012458,0.164409916343213,-0.574806375,0.064326285,-0.25031012458,0.25031012458,TRUE
"Proposed Method (ADVI)",0.4,37,"beta16",0,0.143723027165,0.15718611638469,-0.1661586,0.44772,0.143723027165,0.143723027165,TRUE
"Proposed Method (ADVI)",0.4,37,"beta17",0,0.123479826447,0.187597308223182,-0.21594525,0.512528475,0.123479826447,0.123479826447,TRUE
"Proposed Method (ADVI)",0.4,37,"beta18",0,0.0954543731998,0.17423605037462,-0.244216025,0.4310641,0.0954543731998,0.0954543731998,TRUE
"Proposed Method (ADVI)",0.4,37,"beta19",0,0.0500269937582,0.160020801073031,-0.2690464,0.3454452,0.0500269937582,0.0500269937582,TRUE
"Proposed Method (ADVI)",0.4,37,"beta20",0,0.128364722006,0.155698614017814,-0.177768325,0.43117605,0.128364722006,0.128364722006,TRUE
"Proposed Method (ADVI)",0.4,37,"eta",0.4,0.4544451114,0.303328844551851,0.10245265,1.2465105,0.0544451114,0.0544451114,TRUE
"Naive Method (ADVI)",0.4,38,"beta1",1,0.66988067026,0.411430631341885,-0.1414398,1.46403425,-0.33011932974,0.33011932974,TRUE
"Naive Method (ADVI)",0.4,38,"beta2",2,-0.256634381,0.704174501852937,-1.61248725,1.10726075,-2.256634381,2.256634381,FALSE
"Naive Method (ADVI)",0.4,38,"beta3",3,0.750161520416,0.648933343387442,-0.5484969,2.01256975,-2.249838479584,2.249838479584,FALSE
"Naive Method (ADVI)",0.4,38,"beta4",-4,-1.9414372464,0.623422611922481,-3.15443325,-0.761281875,2.0585627536,2.0585627536,FALSE
"Naive Method (ADVI)",0.4,38,"beta5",-5,-2.1134151046,0.758265509730934,-3.64488675,-0.583851925,2.8865848954,2.8865848954,FALSE
"Naive Method (ADVI)",0.4,38,"beta6",0,-1.04220957879,0.618778810585281,-2.26276025,0.168043825,-1.04220957879,1.04220957879,TRUE
"Naive Method (ADVI)",0.4,38,"beta7",0,-0.213811180871,0.414971005025047,-1.015506,0.595536925,-0.213811180871,0.213811180871,TRUE
"Naive Method (ADVI)",0.4,38,"beta8",0,-0.06423903418,0.4112999095765,-0.88933635,0.744132525,-0.06423903418,0.06423903418,TRUE
"Naive Method (ADVI)",0.4,38,"beta9",0,0.51660034974,0.602054128889824,-0.648797725,1.65023,0.51660034974,0.51660034974,TRUE
"Naive Method (ADVI)",0.4,38,"beta10",0,-0.058949429494,0.42188474737574,-0.922773725,0.743516675,-0.058949429494,0.058949429494,TRUE
"Naive Method (ADVI)",0.4,38,"beta11",0,-0.654602061357,0.583591486007113,-1.801602,0.4462497,-0.654602061357,0.654602061357,TRUE
"Naive Method (ADVI)",0.4,38,"beta12",0,0.273743076523,0.471249869383006,-0.699685925,1.18346125,0.273743076523,0.273743076523,TRUE
"Naive Method (ADVI)",0.4,38,"beta13",0,-0.135201899214,0.445088509701712,-1.0082865,0.730460825,-0.135201899214,0.135201899214,TRUE
"Naive Method (ADVI)",0.4,38,"beta14",0,1.16083476359,0.691630947424929,-0.190500575,2.51969775,1.16083476359,1.16083476359,TRUE
"Naive Method (ADVI)",0.4,38,"beta15",0,0.84903217376,0.66223003679475,-0.419289525,2.149416,0.84903217376,0.84903217376,TRUE
"Naive Method (ADVI)",0.4,38,"beta16",0,0.462496100776,0.431168410072816,-0.401181475,1.28381675,0.462496100776,0.462496100776,TRUE
"Naive Method (ADVI)",0.4,38,"beta17",0,0.93855136759,0.679338308087939,-0.4483939,2.220339,0.93855136759,0.93855136759,TRUE
"Naive Method (ADVI)",0.4,38,"beta18",0,0.064575104352,0.399827332318574,-0.694950575,0.816135325,0.064575104352,0.064575104352,TRUE
"Naive Method (ADVI)",0.4,38,"beta19",0,0.87055276156,0.574422581968175,-0.1793173,2.0201185,0.87055276156,0.87055276156,TRUE
"Naive Method (ADVI)",0.4,38,"beta20",0,0.71652786378,0.548979890070938,-0.329836425,1.816798,0.71652786378,0.71652786378,TRUE
"Proposed Method (ADVI)",0.4,38,"beta1",1,1.557800033,0.205809123459547,1.178776,1.99062025,0.557800033,0.557800033,FALSE
"Proposed Method (ADVI)",0.4,38,"beta2",2,2.31655574,0.255974141440378,1.8010555,2.81958675,0.31655574,0.31655574,TRUE
"Proposed Method (ADVI)",0.4,38,"beta3",3,3.7604804,0.363076870068059,3.05939275,4.51201425,0.7604804,0.7604804,FALSE
"Proposed Method (ADVI)",0.4,38,"beta4",-4,-5.06982799,0.4625679835625,-5.97960675,-4.14679575,-1.06982799,1.06982799,FALSE
"Proposed Method (ADVI)",0.4,38,"beta5",-5,-6.12446525,0.538572512902945,-7.12976825,-5.09825475,-1.12446525,1.12446525,FALSE
"Proposed Method (ADVI)",0.4,38,"beta6",0,0.100271501849,0.18623561795624,-0.2687742,0.448180425,0.100271501849,0.100271501849,TRUE
"Proposed Method (ADVI)",0.4,38,"beta7",0,-0.1029422842127,0.208702668781008,-0.513000425,0.3033082,-0.1029422842127,0.1029422842127,TRUE
"Proposed Method (ADVI)",0.4,38,"beta8",0,0.1218130274862,0.173910246409659,-0.2095302,0.4670489,0.1218130274862,0.1218130274862,TRUE
"Proposed Method (ADVI)",0.4,38,"beta9",0,-0.021554757707,0.19604420312985,-0.406537575,0.365796775,-0.021554757707,0.021554757707,TRUE
"Proposed Method (ADVI)",0.4,38,"beta10",0,0.1837590564045,0.189985366971615,-0.184566675,0.5805394,0.1837590564045,0.1837590564045,TRUE
"Proposed Method (ADVI)",0.4,38,"beta11",0,-0.0193363600926,0.175715301676926,-0.351965375,0.327094775,-0.0193363600926,0.0193363600926,TRUE
"Proposed Method (ADVI)",0.4,38,"beta12",0,0.183217253752,0.219694059714887,-0.27174255,0.62623445,0.183217253752,0.183217253752,TRUE
"Proposed Method (ADVI)",0.4,38,"beta13",0,-0.056647853477,0.185025451113231,-0.4008748,0.316424775,-0.056647853477,0.056647853477,TRUE
"Proposed Method (ADVI)",0.4,38,"beta14",0,0.156224120013,0.178847880647856,-0.19558005,0.4853358,0.156224120013,0.156224120013,TRUE
"Proposed Method (ADVI)",0.4,38,"beta15",0,0.045740010348,0.187566670859654,-0.317762975,0.41686425,0.045740010348,0.045740010348,TRUE
"Proposed Method (ADVI)",0.4,38,"beta16",0,-0.151334182166,0.164384520054576,-0.4551696,0.168850675,-0.151334182166,0.151334182166,TRUE
"Proposed Method (ADVI)",0.4,38,"beta17",0,-0.24426338513,0.193566712384505,-0.606244775,0.1359898,-0.24426338513,0.24426338513,TRUE
"Proposed Method (ADVI)",0.4,38,"beta18",0,-0.0231160821345,0.190753048825693,-0.38933125,0.34869505,-0.0231160821345,0.0231160821345,TRUE
"Proposed Method (ADVI)",0.4,38,"beta19",0,0.5408146865,0.194031592373776,0.162462675,0.9128843,0.5408146865,0.5408146865,FALSE
"Proposed Method (ADVI)",0.4,38,"beta20",0,0.095116879025,0.19101696803787,-0.26562535,0.4783387,0.095116879025,0.095116879025,TRUE
"Proposed Method (ADVI)",0.4,38,"eta",0.4,1.296393448,0.336811876848602,0.757447675,2.059376,0.896393448,0.896393448,FALSE
"Naive Method (ADVI)",0.4,39,"beta1",1,0.525266968865,0.405340416448726,-0.274043475,1.30766275,-0.474733031135,0.474733031135,TRUE
"Naive Method (ADVI)",0.4,39,"beta2",2,-0.251389468571,0.712046539505495,-1.6190205,1.12738925,-2.251389468571,2.251389468571,FALSE
"Naive Method (ADVI)",0.4,39,"beta3",3,0.774274136967,0.678251583002668,-0.5877213,2.10288175,-2.225725863033,2.225725863033,FALSE
"Naive Method (ADVI)",0.4,39,"beta4",-4,-1.83717140228,0.605506192014811,-3.0067505,-0.696648225,2.16282859772,2.16282859772,FALSE
"Naive Method (ADVI)",0.4,39,"beta5",-5,-2.0954870769,0.73887924969174,-3.587635,-0.590218175,2.9045129231,2.9045129231,FALSE
"Naive Method (ADVI)",0.4,39,"beta6",0,-1.04432137884,0.631537366249962,-2.29932775,0.182893275,-1.04432137884,1.04432137884,TRUE
"Naive Method (ADVI)",0.4,39,"beta7",0,-0.24407980613,0.401342017802462,-1.0076155,0.553812675,-0.24407980613,0.24407980613,TRUE
"Naive Method (ADVI)",0.4,39,"beta8",0,0.314079607849,0.396740223936912,-0.49918,1.090288,0.314079607849,0.314079607849,TRUE
"Naive Method (ADVI)",0.4,39,"beta9",0,0.499926317201,0.622130207073098,-0.678470025,1.721003,0.499926317201,0.499926317201,TRUE
"Naive Method (ADVI)",0.4,39,"beta10",0,-0.140589477047,0.427903594890158,-1.03904625,0.6831404,-0.140589477047,0.140589477047,TRUE
"Naive Method (ADVI)",0.4,39,"beta11",0,-0.59490701635,0.603336795934616,-1.78051925,0.55201545,-0.59490701635,0.59490701635,TRUE
"Naive Method (ADVI)",0.4,39,"beta12",0,0.269292356467,0.478876734992008,-0.706106175,1.148389,0.269292356467,0.269292356467,TRUE
"Naive Method (ADVI)",0.4,39,"beta13",0,0.170035709831,0.402461805814903,-0.62442405,0.985767075,0.170035709831,0.170035709831,TRUE
"Naive Method (ADVI)",0.4,39,"beta14",0,1.20421026234,0.68704863806193,-0.123459775,2.55310325,1.20421026234,1.20421026234,TRUE
"Naive Method (ADVI)",0.4,39,"beta15",0,0.867343282823,0.641427195064485,-0.349171825,2.12271675,0.867343282823,0.867343282823,TRUE
"Naive Method (ADVI)",0.4,39,"beta16",0,0.407525657387,0.443034902659965,-0.459287025,1.21141825,0.407525657387,0.407525657387,TRUE
"Naive Method (ADVI)",0.4,39,"beta17",0,0.920765885521,0.701526003704947,-0.5195732,2.26621475,0.920765885521,0.920765885521,TRUE
"Naive Method (ADVI)",0.4,39,"beta18",0,0.12151879076,0.409287330656141,-0.636769075,0.95355405,0.12151879076,0.12151879076,TRUE
"Naive Method (ADVI)",0.4,39,"beta19",0,0.82808640088,0.593302224083547,-0.2581177,2.009913,0.82808640088,0.82808640088,TRUE
"Naive Method (ADVI)",0.4,39,"beta20",0,0.68865955808,0.568713173261792,-0.42479975,1.837767,0.68865955808,0.68865955808,TRUE
"Proposed Method (ADVI)",0.4,39,"beta1",1,1.226327097,0.184019766162443,0.887408525,1.61351275,0.226327097,0.226327097,TRUE
"Proposed Method (ADVI)",0.4,39,"beta2",2,2.31565618,0.242362297183583,1.83198325,2.80408075,0.31565618,0.31565618,TRUE
"Proposed Method (ADVI)",0.4,39,"beta3",3,3.49108336,0.319844525673825,2.866841,4.15816675,0.49108336,0.49108336,TRUE
"Proposed Method (ADVI)",0.4,39,"beta4",-4,-4.27321025,0.391472134209704,-5.05435525,-3.49620325,-0.27321025,0.27321025,TRUE
"Proposed Method (ADVI)",0.4,39,"beta5",-5,-5.68012611,0.500719588828722,-6.63657425,-4.72407875,-0.68012611,0.68012611,TRUE
"Proposed Method (ADVI)",0.4,39,"beta6",0,-0.1996655308415,0.175484398179451,-0.559668275,0.122345975,-0.1996655308415,0.1996655308415,TRUE
"Proposed Method (ADVI)",0.4,39,"beta7",0,-0.115583214906,0.180557880992165,-0.465753675,0.234046375,-0.115583214906,0.115583214906,TRUE
"Proposed Method (ADVI)",0.4,39,"beta8",0,0.257563194227,0.167204817667437,-0.0617413075,0.587585,0.257563194227,0.257563194227,TRUE
"Proposed Method (ADVI)",0.4,39,"beta9",0,-0.022997053651,0.18672179791974,-0.39471305,0.334971575,-0.022997053651,0.022997053651,TRUE
"Proposed Method (ADVI)",0.4,39,"beta10",0,0.0901196889025,0.160385141328848,-0.228473825,0.41823945,0.0901196889025,0.0901196889025,TRUE
"Proposed Method (ADVI)",0.4,39,"beta11",0,0.235569718239,0.17780668524071,-0.11332705,0.587381975,0.235569718239,0.235569718239,TRUE
"Proposed Method (ADVI)",0.4,39,"beta12",0,-0.137279580915,0.170130786094094,-0.4901077,0.204446725,-0.137279580915,0.137279580915,TRUE
"Proposed Method (ADVI)",0.4,39,"beta13",0,0.04969423816,0.174830995455892,-0.276226925,0.4056046,0.04969423816,0.04969423816,TRUE
"Proposed Method (ADVI)",0.4,39,"beta14",0,-0.0916911515787,0.17979407140903,-0.450709675,0.2608364,-0.0916911515787,0.0916911515787,TRUE
"Proposed Method (ADVI)",0.4,39,"beta15",0,-0.08689265847,0.16500012680628,-0.413498375,0.230693475,-0.08689265847,0.08689265847,TRUE
"Proposed Method (ADVI)",0.4,39,"beta16",0,0.227196204124,0.156008743461367,-0.07940501,0.5430723,0.227196204124,0.227196204124,TRUE
"Proposed Method (ADVI)",0.4,39,"beta17",0,-0.208499004652,0.155304107018208,-0.502577075,0.1201192,-0.208499004652,0.208499004652,TRUE
"Proposed Method (ADVI)",0.4,39,"beta18",0,0.156594341058,0.195065257589495,-0.223453575,0.5298621,0.156594341058,0.156594341058,TRUE
"Proposed Method (ADVI)",0.4,39,"beta19",0,0.15240217266,0.152179228831928,-0.148666575,0.43989245,0.15240217266,0.15240217266,TRUE
"Proposed Method (ADVI)",0.4,39,"beta20",0,-0.082840121933,0.174388483781948,-0.4262746,0.24699705,-0.082840121933,0.082840121933,TRUE
"Proposed Method (ADVI)",0.4,39,"eta",0.4,0.448224731,0.308042153163247,0.0958631725,1.17925825,0.048224731,0.048224731,TRUE
"Naive Method (ADVI)",0.4,40,"beta1",1,1.194554125,0.192884277870668,0.81284485,1.5671345,0.194554125,0.194554125,TRUE
"Naive Method (ADVI)",0.4,40,"beta2",2,2.28242872,0.262562584026918,1.76502525,2.806527,0.28242872,0.28242872,TRUE
"Naive Method (ADVI)",0.4,40,"beta3",3,3.87516418,0.326253339322598,3.21052625,4.5234395,0.87516418,0.87516418,FALSE
"Naive Method (ADVI)",0.4,40,"beta4",-4,-4.46940652,0.380060735084595,-5.214442,-3.76797775,-0.46940652,0.46940652,TRUE
"Naive Method (ADVI)",0.4,40,"beta5",-5,-6.18458624,0.495568108451277,-7.14546925,-5.23423575,-1.18458624,1.18458624,FALSE
"Naive Method (ADVI)",0.4,40,"beta6",0,-0.33102231487,0.167603453183189,-0.66762925,0.00274245399999998,-0.33102231487,0.33102231487,TRUE
"Naive Method (ADVI)",0.4,40,"beta7",0,0.123755469662,0.180420792492718,-0.232721075,0.48086765,0.123755469662,0.123755469662,TRUE
"Naive Method (ADVI)",0.4,40,"beta8",0,-0.019841525969,0.163240143985197,-0.347040025,0.29998395,-0.019841525969,0.019841525969,TRUE
"Naive Method (ADVI)",0.4,40,"beta9",0,0.072854410821,0.173838454104263,-0.262589725,0.390499425,0.072854410821,0.072854410821,TRUE
"Naive Method (ADVI)",0.4,40,"beta10",0,-0.0480783365513,0.163355588391528,-0.383901725,0.262891175,-0.0480783365513,0.0480783365513,TRUE
"Naive Method (ADVI)",0.4,40,"beta11",0,-0.208018478796,0.171255407760285,-0.541969325,0.1280418,-0.208018478796,0.208018478796,TRUE
"Naive Method (ADVI)",0.4,40,"beta12",0,-0.095999818578,0.181504064923008,-0.4616801,0.2412788,-0.095999818578,0.095999818578,TRUE
"Naive Method (ADVI)",0.4,40,"beta13",0,-0.147352781743,0.191193682915961,-0.515776225,0.237491475,-0.147352781743,0.147352781743,TRUE
"Naive Method (ADVI)",0.4,40,"beta14",0,-0.0748090145672,0.16118636791553,-0.38070345,0.23958825,-0.0748090145672,0.0748090145672,TRUE
"Naive Method (ADVI)",0.4,40,"beta15",0,-0.02995215446936,0.168924962088951,-0.351620475,0.292652175,-0.02995215446936,0.02995215446936,TRUE
"Naive Method (ADVI)",0.4,40,"beta16",0,0.0825948597552,0.171113887682803,-0.2668049,0.415018275,0.0825948597552,0.0825948597552,TRUE
"Naive Method (ADVI)",0.4,40,"beta17",0,-0.157001986047,0.204990774770038,-0.563461875,0.24392355,-0.157001986047,0.157001986047,TRUE
"Naive Method (ADVI)",0.4,40,"beta18",0,-0.24806687056,0.132422017635153,-0.502971925,0.00672157574999996,-0.24806687056,0.24806687056,TRUE
"Naive Method (ADVI)",0.4,40,"beta19",0,-0.187853168835,0.163829564895733,-0.4903695,0.143531775,-0.187853168835,0.187853168835,TRUE
"Naive Method (ADVI)",0.4,40,"beta20",0,0.152213588497,0.175751074609833,-0.1984646,0.521682675,0.152213588497,0.152213588497,TRUE
"Proposed Method (ADVI)",0.4,40,"beta1",1,1.265990254,0.18722443659304,0.921169825,1.65991375,0.265990254,0.265990254,TRUE
"Proposed Method (ADVI)",0.4,40,"beta2",2,2.36793491,0.251308784180335,1.865044,2.8756155,0.36793491,0.36793491,TRUE
"Proposed Method (ADVI)",0.4,40,"beta3",3,3.96999568,0.358512633673405,3.26966525,4.71726475,0.96999568,0.96999568,FALSE
"Proposed Method (ADVI)",0.4,40,"beta4",-4,-4.64052427,0.405873341743956,-5.44748825,-3.8345045,-0.64052427,0.64052427,TRUE
"Proposed Method (ADVI)",0.4,40,"beta5",-5,-6.38963693,0.555138256567659,-7.44630175,-5.30151875,-1.38963693,1.38963693,FALSE
"Proposed Method (ADVI)",0.4,40,"beta6",0,-0.27348636191,0.159758942645294,-0.59608165,0.0155193874999999,-0.27348636191,0.27348636191,TRUE
"Proposed Method (ADVI)",0.4,40,"beta7",0,0.139250956504,0.179684528156331,-0.21463535,0.4876179,0.139250956504,0.139250956504,TRUE
"Proposed Method (ADVI)",0.4,40,"beta8",0,0.00417629508548001,0.168922702844327,-0.325768,0.351551825,0.00417629508548001,0.00417629508548001,TRUE
"Proposed Method (ADVI)",0.4,40,"beta9",0,0.06982956266598,0.169279856956696,-0.279077225,0.389149275,0.06982956266598,0.06982956266598,TRUE
"Proposed Method (ADVI)",0.4,40,"beta10",0,-0.098436980218,0.161635908570665,-0.41076105,0.229102325,-0.098436980218,0.098436980218,TRUE
"Proposed Method (ADVI)",0.4,40,"beta11",0,-0.302076566215,0.181269603673105,-0.64102445,0.0446116324999999,-0.302076566215,0.302076566215,TRUE
"Proposed Method (ADVI)",0.4,40,"beta12",0,-0.0908256017533,0.176462150755439,-0.450001925,0.25571205,-0.0908256017533,0.0908256017533,TRUE
"Proposed Method (ADVI)",0.4,40,"beta13",0,-0.118132542693,0.19676243316259,-0.4966384,0.276587775,-0.118132542693,0.118132542693,TRUE
"Proposed Method (ADVI)",0.4,40,"beta14",0,-0.057057527419,0.17034652920298,-0.387187975,0.28069805,-0.057057527419,0.057057527419,TRUE
"Proposed Method (ADVI)",0.4,40,"beta15",0,-0.00552297300866,0.171048700150425,-0.341942025,0.334986275,-0.00552297300866,0.00552297300866,TRUE
"Proposed Method (ADVI)",0.4,40,"beta16",0,0.11601075328,0.150394192905372,-0.167504625,0.412524425,0.11601075328,0.11601075328,TRUE
"Proposed Method (ADVI)",0.4,40,"beta17",0,-0.231658169862,0.184490848399439,-0.566274225,0.132937675,-0.231658169862,0.231658169862,TRUE
"Proposed Method (ADVI)",0.4,40,"beta18",0,-0.209026856426,0.168001664422844,-0.539375825,0.1251179,-0.209026856426,0.209026856426,TRUE
"Proposed Method (ADVI)",0.4,40,"beta19",0,-0.17707791322,0.165180912533849,-0.51910235,0.1351512,-0.17707791322,0.17707791322,TRUE
"Proposed Method (ADVI)",0.4,40,"beta20",0,0.175325408926,0.167256973161841,-0.153718775,0.49860675,0.175325408926,0.175325408926,TRUE
